"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"717","Do you believe #Airlines should have to mention all of their additional (add on) fees prior to one purchasing a tic https://t.co/m41wzokOJ0",FALSE,0,NA,2017-12-08 19:56:06,TRUE,NA,"939222071539793920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FranklinMan25",2,FALSE,FALSE,NA,NA
"718","""Woman Claims She Was Sexually Assaulted On United Airlines Flight"" https://t.co/Eyygb0skj6 #AlaskaAirlines https://t.co/du8lw6PtSm",FALSE,0,NA,2017-12-08 19:51:17,TRUE,NA,"939220860203708416",NA,"<a href=""http://www.dailybrian.com/"" rel=""nofollow"">Daily Brian - SNAP</a>","DailyBrian",0,FALSE,FALSE,NA,NA
"719","""Woman Claims She Was Sexually Assaulted On United Airlines Flight"" https://t.co/Eyygb0skj6 #AlaskaAirlines https://t.co/BsFhcYOIdH",FALSE,0,NA,2017-12-08 19:48:19,TRUE,NA,"939220112678064128",NA,"<a href=""http://www.dailybrian.com/"" rel=""nofollow"">Daily Brian - SNAP</a>","DailyBrian",0,FALSE,FALSE,NA,NA
"720","""Woman Claims She Was Sexually Assaulted On United Airlines Flight"" https://t.co/Eyygb0skj6 #AlaskaAirlines https://t.co/XhJqgrqPWO",FALSE,0,NA,2017-12-08 19:45:22,TRUE,NA,"939219369279627264",NA,"<a href=""http://www.dailybrian.com/"" rel=""nofollow"">Daily Brian - SNAP</a>","DailyBrian",0,FALSE,FALSE,NA,NA
"721","""Woman Claims She Was Sexually Assaulted On United Airlines Flight"" https://t.co/Eyygb0skj6 #AlaskaAirlines https://t.co/SgGAxljDXB",FALSE,0,NA,2017-12-08 19:39:05,TRUE,NA,"939217791021826048",NA,"<a href=""http://www.dailybrian.com/"" rel=""nofollow"">Daily Brian - SNAP</a>","DailyBrian",0,FALSE,FALSE,NA,NA
"722","""Woman Claims She Was Sexually Assaulted On United Airlines Flight"" https://t.co/Eyygb0skj6 #AlaskaAirlines https://t.co/AFomLgPAPU",FALSE,0,NA,2017-12-08 19:36:06,TRUE,NA,"939217037275967488",NA,"<a href=""http://www.dailybrian.com/"" rel=""nofollow"">Daily Brian - SNAP</a>","DailyBrian",0,FALSE,FALSE,NA,NA
"723","Washington DC to Palma de Mallorca, Spain for only $437 roundtrip with United. #UnitedAirlines #Washington https://t.co/W0MWUca3yB",FALSE,0,NA,2017-12-08 19:18:02,FALSE,NA,"939212492810670083",NA,"<a href=""https://milesreport.com/"" rel=""nofollow"">Miles Deals</a>","MilesDeals",0,FALSE,FALSE,NA,NA
"724","RT @blondroni: @united 1049 is on time and earlier than my rescheduled flight. You should be putting us on that flight. I am disgusted with",FALSE,0,NA,2017-12-08 19:13:55,FALSE,NA,"939211456289021952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","GrimReeferOne",1,TRUE,FALSE,NA,NA
"725","RT @regugator: #UnitedAirlines.  First class brunch on @united #277 from DEN today.  Note dirty utensils.  Yum! https://t.co/cWCnVOTkk5",FALSE,0,NA,2017-12-08 19:13:45,FALSE,NA,"939211414975135744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","GrimReeferOne",1,TRUE,FALSE,NA,NA
"726","RT @qknoogen: #unitedAIRLINES  did not let me sister and her husband on her flight because their system didnt have a booking correction th",FALSE,0,NA,2017-12-08 19:13:09,FALSE,NA,"939211264823197696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","GrimReeferOne",1,TRUE,FALSE,NA,NA
"727","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 19:09:29,FALSE,NA,"939210341778640902",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WilsonRamosb",24,TRUE,FALSE,NA,NA
"728","RT @lomaduro1: When you pay $110 for carryon bags on @UnitedAirlines #BOYCOTT #MAGA",FALSE,0,NA,2017-12-08 19:07:48,FALSE,NA,"939209916811579392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","GrimReeferOne",1,TRUE,FALSE,NA,NA
"729","RT @patstravelrevu: #UnitedAirlines #B777 #BusinessFirst Review #LHR  #IAH https://t.co/fHkqoTcjqL #avgeek #aviation #avgeeks #United #UAL",FALSE,0,NA,2017-12-08 18:53:48,FALSE,NA,"939206394493984769",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","avgeekretweeter",1,TRUE,FALSE,NA,NA
"730","Why you let people with crappy tablets watch their sh*t #unitedAIRLINES and make me put away my #MacBookPro upon ta https://t.co/vT6gUGOwc6",FALSE,2,NA,2017-12-08 18:53:47,TRUE,NA,"939206390060593152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brandiebowman",0,FALSE,FALSE,NA,NA
"731","RT @patstravelrevu: #UnitedAirlines #B777 #BusinessFirst Review #LHR  #IAH https://t.co/OqhgbKJQQQ #avgeek https://t.co/sHLptWAKLp",FALSE,0,NA,2017-12-08 18:53:14,TRUE,NA,"939206251493445633",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AvEcuadorRT",0,FALSE,FALSE,NA,NA
"732","#UnitedAirlines #B777 #BusinessFirst Review #LHR  #IAH https://t.co/fHkqoTcjqL #avgeek #aviation #avgeeks #United https://t.co/KXkX8Vzocg",FALSE,1,NA,2017-12-08 18:51:43,TRUE,NA,"939205869958438913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","patstravelrevu",1,FALSE,FALSE,NA,NA
"733","Today is the day to go back to UK  it's was an amazing experience to meet the mayor and to go but now is that 1 d https://t.co/6vJB6MmWlQ",FALSE,0,NA,2017-12-08 18:23:00,TRUE,NA,"939198642350710784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Thomas1007gmai3",0,FALSE,FALSE,NA,NA
"734","RT @33social: A+++ to @SouthwestAir. I had a 3-leg trip to move my 96-yr old Grandmother to a nursing home. Right before, her Dr. wouldn't",FALSE,0,NA,2017-12-08 18:15:59,FALSE,NA,"939196878788481025",NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>","EzFlightRefunds",1,TRUE,FALSE,NA,NA
"735","A+++ to @SouthwestAir. I had a 3-leg trip to move my 96-yr old Grandmother to a nursing home. Right before, her Dr. https://t.co/YRk9b3q0Fe",FALSE,0,NA,2017-12-08 18:12:11,TRUE,NA,"939195921543454722",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","33social",1,FALSE,FALSE,NA,NA
"736","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 18:06:11,FALSE,NA,"939194409991753728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aviation4_Life",24,TRUE,FALSE,NA,NA
"737","Exceptionally beautiful #losangeles morning #unitedairlines #360magazine #pictureoftheday #kcbxfm https://t.co/OH7TdiOYoM",FALSE,0,NA,2017-12-08 18:03:50,TRUE,NA,"939193820373188609",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TomCWilmer",0,FALSE,FALSE,NA,NA
"738","Long delay on #unitedairlines in Houston now, perhaps on account of ""snow"" but OTOH, they comp'd my burger at the n https://t.co/9Y1ryatihB",FALSE,1,NA,2017-12-08 18:01:32,TRUE,NA,"939193239596425218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","N221KS",0,FALSE,FALSE,NA,NA
"739","Ret. #Firefighter Mike Hughes discusses the Hughes family, who have more paid #Firemen in the history of U.S. https://t.co/Q3CNXqVpcO",FALSE,1,NA,2017-12-08 17:50:43,TRUE,NA,"939190516796796928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tmlydon",0,FALSE,FALSE,NA,NA
"740","Loving one of the newer @United app features - digital cardmember anniversary one-time United Club passes!! https://t.co/frXuABI1u8",FALSE,4,NA,2017-12-08 17:50:38,TRUE,NA,"939190495686819841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ricardo_UAFlyer",0,FALSE,FALSE,NA,NA
"741","#unitedAIRLINES  did not let me sister and her husband on her flight because their system didnt have a booking cor https://t.co/OLESr28DCJ",FALSE,3,NA,2017-12-08 17:46:39,TRUE,NA,"939189495324463104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","qknoogen",1,FALSE,FALSE,NA,NA
"742","nited still was recovering from a scandal in which its chief executive officer was ousted for his role in flights s https://t.co/6XMi49Bz0o",FALSE,0,NA,2017-12-08 17:36:21,TRUE,NA,"939186901218709504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CommMatch",0,FALSE,FALSE,NA,NA
"743","Creepy old #man #groped #woman during #turbulence on #UnitedAirlines #flight https://t.co/XeISJh12sQ via @nypost",FALSE,0,NA,2017-12-08 17:07:31,FALSE,NA,"939179644691124225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NYJusticeSeeker",0,FALSE,FALSE,NA,NA
"744","#UnitedAirlines.  First class brunch on @united #277 from DEN today.  Note dirty utensils.  Yum! https://t.co/cWCnVOTkk5",FALSE,1,NA,2017-12-08 17:07:25,FALSE,NA,"939179620561182720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","regugator",1,FALSE,FALSE,NA,NA
"745","@united 1049 is on time and earlier than my rescheduled flight. You should be putting us on that flight. I am disgu https://t.co/BgzDowMTjC",FALSE,1,"blondroni",2017-12-08 16:46:46,TRUE,"939173880840601600","939174425433227266","558138742","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blondroni",1,FALSE,FALSE,NA,NA
"746","#Corporate #Communications Vacancy: #UnitedAirlines #PublicRelations Chief stepping down: https://t.co/wAvWOmiIVC #PR",FALSE,0,NA,2017-12-08 16:18:32,FALSE,NA,"939167318801870849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PRDoctorChicago",0,FALSE,FALSE,NA,NA
"747","United's Nov. 2017 Traffic increased 5.1% https://t.co/R5eXcR6AuH @UnitedAirways #Traffic #Airlines #November https://t.co/tsaZixPrwR",FALSE,1,NA,2017-12-08 15:22:15,TRUE,NA,"939153156860030976",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jimrogersfca",0,FALSE,FALSE,NA,NA
"748","FBI investigating after a passenger claims she was sexually assaulted on United Airlines flight #UnitedAirlines https://t.co/FoOcyByDzA",FALSE,0,NA,2017-12-08 15:18:05,FALSE,NA,"939152105151049729",NA,"<a href=""https://milesreport.com/"" rel=""nofollow"">Miles Report App</a>","miles_report",0,FALSE,FALSE,NA,NA
"749","@united How is it possible to lose my bag on a direct flight to NYC? 2nd time this has happened! You sure know how https://t.co/TCGdYhZ8CU",FALSE,0,"united",2017-12-08 14:50:52,TRUE,NA,"939145257861767168","260907612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nikkiaycock",0,FALSE,FALSE,NA,NA
"750","United Sets Company Performance Records During Busy Thanksgiving Travel Week #Travel #Tickets #UnitedAirlines https://t.co/Kouaw3XPHc",FALSE,0,NA,2017-12-08 14:50:00,TRUE,NA,"939145039732662272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ISSUE_TICKET",0,FALSE,FALSE,NA,NA
"751","@united Flight UA4429 SLP - IAH: Great flight until we arrived at the gate and it wasnt cleared for the plane to d https://t.co/zYGxbFI9mT",FALSE,1,"united",2017-12-08 14:23:22,TRUE,NA,"939138335620124672","260907612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uptown_queeny",0,FALSE,FALSE,NA,NA
"752","RT @ModelCarolAlt: Very tired Carol after shooting four days in the studio.
Headed home to my beloved kitties!!! #@UnitedAirlines #workingg",FALSE,0,NA,2017-12-08 13:51:29,FALSE,NA,"939130313204264962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nicottorres1",16,TRUE,FALSE,NA,NA
"753","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 13:32:25,FALSE,NA,"939125516224868352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tonylive1978",24,TRUE,FALSE,NA,NA
"754","@UnitedAirlines I wanted to tell you about a very positive experience I had on flight 326 on 12/6 from MCO to IAD. https://t.co/YDJjoON1zO",FALSE,0,"UnitedAirlines",2017-12-08 13:28:41,TRUE,NA,"939124575266275329","25166595","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nsturm9",0,FALSE,FALSE,NA,NA
"755","All aboard! Great early morning flight. #unitedairlines #united I got on the plane, my seat is https://t.co/cwovqelGJe",FALSE,1,NA,2017-12-08 13:12:59,FALSE,NA,"939120625171365888",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jclarkness",0,FALSE,FALSE,"-87.9044652","41.97751817"
"756","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 13:05:29,FALSE,NA,"939118736044371968",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Pereiraosv",24,TRUE,FALSE,NA,NA
"757","Very excited to go to #Toronto today on UA 6271 for @SWANA #Ontario Board mtg!  Last business trip of 2017, and https://t.co/7Tbu3zrneF",FALSE,5,NA,2017-12-08 12:40:37,TRUE,NA,"939112477421395970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","biderman",0,FALSE,FALSE,NA,NA
"758","RT @Cshells33Wells: SIGN PETITION Request to #UnitedAirlines for free air travel for dogs rescued from meat trade in #SouthKorea https://",FALSE,0,NA,2017-12-08 12:37:13,FALSE,NA,"939111624518066176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThomasPatchell2",16,TRUE,FALSE,NA,NA
"759","RT @Cshells33Wells: SIGN PETITION Request to #UnitedAirlines for free air travel for dogs rescued from meat trade in #SouthKorea https://",FALSE,0,NA,2017-12-08 12:17:20,FALSE,NA,"939106617689337858",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","argentomaris1",16,TRUE,FALSE,NA,NA
"760","RT @Aviationdailyy: Close parallel landing between a #UnitedAirlines #B757 and 
a #CathayPacific #B747 at 
#SanFrancisco Intl. Airport! #SF",FALSE,0,NA,2017-12-08 11:08:57,FALSE,NA,"939089410729107456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yfchanmd",215,TRUE,FALSE,NA,NA
"761","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 10:01:54,FALSE,NA,"939072534808580096",NA,"<a href=""http://www.planespottingiscool.com"" rel=""nofollow"">PlaneSpotterRetweet</a>","PlaneSpotIsCool",24,TRUE,FALSE,NA,NA
"762","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 09:59:16,FALSE,NA,"939071875665285120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Frenchpainter",24,TRUE,FALSE,NA,NA
"763","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 09:08:00,FALSE,NA,"939058970211254272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aviationgirl23",24,TRUE,FALSE,NA,NA
"764","RT @SportingSmiles1: 3hr delay at airport on route to #ConlanRevolution  suppose it just adds to an interesting week that will be topped o",FALSE,0,NA,2017-12-08 08:51:45,FALSE,NA,"939054882270711808",NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>","EzFlightRefunds",2,TRUE,FALSE,NA,NA
"765","3hr delay at airport on route to #ConlanRevolution  suppose it just adds to an interesting week that will be toppe https://t.co/mtz1XL8aAe",FALSE,24,NA,2017-12-08 08:48:01,TRUE,NA,"939053944415965184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SportingSmiles1",2,FALSE,FALSE,NA,NA
"766","#UnitedAirlines Announces New $3 Billion Share Repurchase Program",FALSE,0,NA,2017-12-08 08:40:41,FALSE,NA,"939052097223327745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AirTravellerorg",0,FALSE,FALSE,NA,NA
"767","#UnitedAirlines PR Boss to Step Down After Tumultuous Tenure",FALSE,0,NA,2017-12-08 08:39:12,FALSE,NA,"939051724785967104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AirTravellerorg",0,FALSE,FALSE,NA,NA
"768","United Airlines Named Best Overall Frequent Flyer Program in the World for 14th Consecutive Year #Travel #Tickets https://t.co/JfAIrxMe2t",FALSE,0,NA,2017-12-08 08:14:54,TRUE,NA,"939045608450486272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ISSUE_TICKET",0,FALSE,FALSE,NA,NA
"769","Oh @united, in order to cancel a $196 ticket I have to pay $250? Meaning that Ill not get a refund and have to pay https://t.co/dvfuSBopAH",FALSE,2,NA,2017-12-08 07:52:44,TRUE,NA,"939040029107556353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulCesarSEM",0,FALSE,FALSE,NA,NA
"770","United Airlines Named Best Overall Frequent Flyer Program in the World for 14th Consecutive Year #Travel #Tickets https://t.co/4jsNblFMMP",FALSE,0,NA,2017-12-08 07:41:36,TRUE,NA,"939037229418086400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ISSUE_TICKET",0,FALSE,FALSE,NA,NA
"771","United Airlines Names Kate Gebo Executive Vice President Human Resources and Labor Relations #UnitedAirlines https://t.co/fFaliWEvXp",FALSE,1,NA,2017-12-08 06:59:33,TRUE,NA,"939026644706123776",NA,"<a href=""http://aviationtribune.com"" rel=""nofollow"">Avtribuneautopub</a>","AviationTribune",0,FALSE,FALSE,NA,NA
"772","@united I am extremely disappointed. My father missed his connecting flight to San Diego due to your delays and is https://t.co/j8DAaLHrFF",FALSE,0,"united",2017-12-08 06:49:51,TRUE,NA,"939024206964056065","260907612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PreferredErika",0,FALSE,FALSE,NA,NA
"773","I dnt think Ive ever flew @UnitedAirlines  but wtf is a 4hr red eye without TVs.?!&amp; not off the app with the weak ass WiFi  over it!!",FALSE,1,NA,2017-12-08 06:39:49,FALSE,NA,"939021678889222145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsMimi_12",0,FALSE,FALSE,NA,NA
"774","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 06:35:07,FALSE,NA,"939020496523247619",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AviatorsCountr",24,TRUE,FALSE,NA,NA
"775","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 06:12:28,FALSE,NA,"939014798498344961",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","InfoAeroQuebec",24,TRUE,FALSE,NA,NA
"776","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 06:12:08,FALSE,NA,"939014714243219458",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","clem_174",24,TRUE,FALSE,NA,NA
"777","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 06:08:33,FALSE,NA,"939013812954394624",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","edelweiss330",24,TRUE,FALSE,NA,NA
"778","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 05:46:32,FALSE,NA,"939008270701699074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EconFlight",24,TRUE,FALSE,NA,NA
"779",".@united Ruth from EWR is a terrible employee I hope you continue to lose market share and our forced to fire her. https://t.co/MHHdyRjHeq",FALSE,1,NA,2017-12-08 05:01:02,TRUE,NA,"938996822244179975",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PerezMEdward",0,FALSE,FALSE,NA,NA
"780","RT @Cshells33Wells: SIGN PETITION Request to #UnitedAirlines for free air travel for dogs rescued from meat trade in #SouthKorea https://",FALSE,0,NA,2017-12-08 04:04:56,FALSE,NA,"938982701347958784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oimaco8",16,TRUE,FALSE,NA,NA
"781","Awful #UnitedAirlines. Am on UA 90 to Tel Aviv where 4 seats are squeezed into 3 seat rows meaning middle two seats https://t.co/Jmo2E1H0cW",FALSE,4,NA,2017-12-08 03:55:45,TRUE,NA,"938980391658180608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trudyrubin",0,FALSE,FALSE,NA,NA
"782","United Airlines PR boss to step down after a tumultuous tenure #UnitedAirlines https://t.co/xIlaAkZilk",FALSE,0,NA,2017-12-08 03:48:03,FALSE,NA,"938978453948428288",NA,"<a href=""https://milesreport.com/"" rel=""nofollow"">Miles Report App</a>","miles_report",0,FALSE,FALSE,NA,NA
"783","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 03:32:43,FALSE,NA,"938974596874641408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","captainkudzu",24,TRUE,FALSE,NA,NA
"784","There is nothing like a beautiful sunset to end a perfect day   #bestdayever #sunset #caribbeansunset https://t.co/VHugaXOF6L",FALSE,2,NA,2017-12-08 03:27:01,TRUE,NA,"938973159843393536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ndvusc",0,FALSE,FALSE,NA,NA
"785","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/Ml92zeGeQY",FALSE,2,NA,2017-12-08 03:24:37,FALSE,NA,"938972556631126016",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AvEcuadorRT",0,FALSE,FALSE,NA,NA
"786","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 03:23:39,FALSE,NA,"938972313428508672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AJtheAviator",24,TRUE,FALSE,NA,NA
"787","RT @UnitedFlyerHD: United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,0,NA,2017-12-08 03:23:07,FALSE,NA,"938972178149789697",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheAstroN8",24,TRUE,FALSE,NA,NA
"788","United B777-200ER N76010 lining up on Houston IAH 33L
#Avgeek #unitedairlines #boeing #Boeing777 https://t.co/VICSVgTfw1",FALSE,113,NA,2017-12-08 03:22:28,FALSE,NA,"938972015104577538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UnitedFlyerHD",24,FALSE,FALSE,NA,NA
"789","Why do I continue to support this airline? #unitedAIRLINES #1Kflyer #millionmileflyer",FALSE,0,NA,2017-12-08 03:21:20,FALSE,NA,"938971730936320001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnwray",0,FALSE,FALSE,NA,NA
"790","Remarkable ineptitude by #unitedAIRLINES today. Deicer didnt work, mechanics fixed and then it ran out of gas. Thr https://t.co/rkCdfKt0le",FALSE,0,NA,2017-12-08 03:19:54,TRUE,NA,"938971369919991814",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnwray",0,FALSE,FALSE,NA,NA
"791","#unitedAIRLINES #makeitright #neveragain
Another example of the stellar service of united airlines... Line full of https://t.co/g4j5EGaXbN",FALSE,0,NA,2017-12-08 03:14:16,TRUE,NA,"938969952614342656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarbaraJoslin",0,FALSE,FALSE,NA,NA
"792","RT @ModelCarolAlt: Very tired Carol after shooting four days in the studio.
Headed home to my beloved kitties!!! #@UnitedAirlines #workingg",FALSE,0,NA,2017-12-08 03:05:31,FALSE,NA,"938967751330234369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GPBGeorge",16,TRUE,FALSE,NA,NA
"793","Missed my connecting flight. The most unhelpful crew I've ever  seen. #unitedAIRLINES Will NOT be flying your ""frie https://t.co/2jhLrfyfHO",FALSE,0,NA,2017-12-08 02:45:57,TRUE,NA,"938962825300664321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarbaraJoslin",0,FALSE,FALSE,NA,NA
"794","From booking to arrival, had an exceptional experience with a @VirginAmerica   rt flight (EWR/SFO). I hope the@alas https://t.co/vs0UO3qcv4",FALSE,2,NA,2017-12-08 02:20:07,TRUE,NA,"938956326994145280",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jesse_cares",0,FALSE,FALSE,NA,NA
